location,date,stringency_index,adjusted_new_cases,adjusted_new_deaths,adjusted_new_cases_per_million,adjusted_new_deaths_per_million,adjusted_total_cases,adjusted_total_deaths
Anguilla,2020-05-31,,0.0,0.0,0.0,0.0,2.999990904,0.0
Anguilla,2020-06-30,,0.0,0.0,0.0,0.0,2.999990904,0.0
Anguilla,2020-07-31,,0.0,0.0,0.0,0.0,2.999990904,0.0
Anguilla,2020-08-31,,0.0,0.0,0.0,0.0,2.999990904,0.0
Anguilla,2020-09-30,,0.0,0.0,0.0,0.0,2.999990904,0.0
Anguilla,2020-10-31,,0.0,0.0,0.0,0.0,2.999990904,0.0
Anguilla,2020-11-30,,2.999990904,0.0,188.952,0.0,5.999981808,0.0
Anguilla,2020-12-31,,6.999978776,0.0,440.888,0.0,12.999960584,0.0
Anguilla,2021-01-31,,3.999987872,0.0,251.936,0.0,16.999948456,0.0
Anguilla,2021-02-28,,0.999996968,0.0,62.984,0.0,17.999945424,0.0
Anguilla,2021-03-31,,6.999978776,0.0,440.888,0.0,24.9999242,0.0
Anguilla,2021-04-30,,66.00002216600001,0.0,4156.9580000000005,0.0,90.999946366,0.0
Anguilla,2021-05-31,,17.999993055,0.0,1133.715,0.0,108.99993942100001,0.0
Anguilla,2021-06-30,,0.0,0.0,0.0,0.0,108.99993942100001,0.0
Anguilla,2021-07-31,,4.99998484,0.0,314.92,0.0,113.999924261,0.0
Anguilla,2021-08-31,,102.999989367,0.0,6487.371,0.0,216.999913628,0.0
Anguilla,2021-09-30,,171.99998656,0.999996968,10833.28,62.984,388.99990018799997,0.999996968
Anguilla,2021-10-31,,503.000046727,0.0,31681.051,0.0,891.999946915,0.999996968
Anguilla,2021-11-30,,442.00000940099994,1.999993936,27839.013,125.968,1333.999956316,2.999990904
Anguilla,2021-12-31,,339.99998524800003,1.999993936,21414.624,125.968,1673.999941564,4.99998484
Anguilla,2022-01-31,,650.0000138249999,2.999990904,40939.725,188.952,2323.9999553889998,7.999975744
Anguilla,2022-02-28,,203.99998479799999,0.999996968,12848.774,62.984,2527.9999401869995,8.999972712
Anguilla,2022-03-31,,172.000002437,0.0,10833.281,0.0,2699.9999426239997,8.999972712
Anguilla,2022-04-30,,88.000003093,0.0,5542.609,0.0,2787.9999457169997,8.999972712
Anguilla,2022-05-31,,414.999996003,0.0,26138.439,0.0,3202.9999417199997,8.999972712
Anguilla,2022-06-30,,252.999995,0.0,15935.0,0.0,3455.99993672,8.999972712
Anguilla,2022-07-31,,124.00000508,0.999996968,7810.04,62.984,3579.9999417999998,9.99996968
Anguilla,2022-08-31,,256.999998749,0.999996968,16186.937,62.984,3836.999940549,10.999966648
Anguilla,2022-09-30,,27.999994489,0.999996968,1763.557,62.984,3864.999935038,11.999963615999999
Anguilla,2022-10-31,,0.999996968,0.0,62.984,0.0,3865.9999320059997,11.999963615999999
Anguilla,2022-11-30,,0.0,0.0,0.0,0.0,3865.9999320059997,11.999963615999999
Anguilla,2022-12-31,,37.999995923,0.0,2393.399,0.0,3903.9999279289996,11.999963615999999
Antigua and Barbuda,2020-01-31,,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,2020-02-29,,0.0,0.0,0.0,0.0,0.0,0.0
Antigua and Barbuda,2020-03-31,,6.999986028,0.0,74.649,0.0,6.999986028,0.0
Antigua and Barbuda,2020-04-30,,16.99992588,2.999953824,181.29,31.992,23.999911908,2.999953824
Antigua and Barbuda,2020-05-31,,0.999984608,0.0,10.664,0.0,24.999896516,2.999953824
Antigua and Barbuda,2020-06-30,,39.999946952,0.0,426.566,0.0,64.999843468,2.999953824
Antigua and Barbuda,2020-07-31,,25.999881123999998,0.0,277.267,0.0,90.99972459199999,2.999953824
Antigua and Barbuda,2020-08-31,,2.999953824,0.0,31.992,0.0,93.999678416,2.999953824
Antigua and Barbuda,2020-09-30,,6.999892256,0.0,74.648,0.0,100.99957067199999,2.999953824
Antigua and Barbuda,2020-10-31,,25.999787352000002,0.0,277.266,0.0,126.99935802399999,2.999953824
Antigua and Barbuda,2020-11-30,,13.999878284,0.999984608,149.297,10.664,140.99923630799998,3.999938432
Antigua and Barbuda,2020-12-31,,16.999738336,0.999984608,181.288,10.664,157.998974644,4.99992304
Antigua and Barbuda,2021-01-31,,59.999639112000004,1.999969216,639.846,21.328,217.998613756,6.999892256
Antigua and Barbuda,2021-02-28,,508.00005771199994,6.999892256,5417.396,74.648,725.9986714679999,13.999784512
Antigua and Barbuda,2021-03-31,,409.99969068800004,13.999784512,4372.304,149.296,1135.998362156,27.999569024
Antigua and Barbuda,2021-04-30,,95.999835176,3.999938432,1023.758,42.656,1231.998197332,31.999507456
Antigua and Barbuda,2021-05-31,,35.999820976,9.999939852,383.908,106.641,1267.998018308,41.999447308
Antigua and Barbuda,2021-06-30,,2.999953824,0.0,31.992,0.0,1270.9979721319999,41.999447308
Antigua and Barbuda,2021-07-31,,39.999759408,0.999984608,426.564,10.664,1310.99773154,42.999431916
Antigua and Barbuda,2021-08-31,,409.999972004,0.999984608,4372.307,10.664,1720.997703544,43.999416524
Antigua and Barbuda,2021-09-30,,1446.999857968,31.999882544,15431.044,341.252,3167.997561512,75.999299068
Antigua and Barbuda,2021-10-31,,879.999958208,25.999599808000003,9384.464,277.264,4047.99751972,101.998898876
Antigua and Barbuda,2021-11-30,,100.99985198799999,14.999862892000001,1077.079,159.961,4148.997371708,116.998761768
Antigua and Barbuda,2021-12-31,,153.99978638800002,1.999969216,1642.279,21.328,4302.997158096,118.99873098399999
Antigua and Barbuda,2022-01-31,,2262.999863544,7.999970635999999,24133.002,85.31299999999999,6565.99702164,126.99870161999999
Antigua and Barbuda,2022-02-28,,878.9999735999999,7.999970636,9373.8,85.313,7444.99699524,134.998672256
Antigua and Barbuda,2022-03-31,,53.999919008,0.0,575.864,0.0,7498.9969142479995,134.998672256
Antigua and Barbuda,2022-04-30,,135.000078836,0.999984608,1439.663,10.664,7633.996993084,135.998656864
Antigua and Barbuda,2022-05-31,,493.000007276,1.999969216,5257.433,21.328,8126.99700036,137.99862608
Antigua and Barbuda,2022-06-30,,505.999994724,2.999953824,5396.067,31.992,8632.996995084,140.998579904
Antigua and Barbuda,2022-07-31,,147.99987874,2.999953824,1578.295,31.992,8780.996873824,143.99853372799998
Antigua and Barbuda,2022-08-31,,176.000010396,0.999984608,1876.893,10.664,8956.99688422,144.998518336
Antigua and Barbuda,2022-09-30,,148.99995712,0.999984608,1588.96,10.664,9105.99684134,145.998502944
Antigua and Barbuda,2022-10-31,,7.999970636,0.0,85.313,0.0,9113.996811976,145.998502944
Antigua and Barbuda,2022-11-30,,0.0,0.0,0.0,0.0,9113.996811976,145.998502944
Antigua and Barbuda,2022-12-31,,0.0,0.0,0.0,0.0,9113.996811976,145.998502944
Argentina,2020-01-31,11.11,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,2020-02-29,11.11,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,2020-03-31,100.0,1516.0854234120002,91.11166864799999,33.313,2.002,1516.0854234120002,91.11166864799999
Argentina,2020-04-30,88.89,4792.055075904001,397.214107872,105.296,8.728,6308.140499316001,488.32577652
Argentina,2020-05-31,90.74,16098.093846576001,818.002563576,353.724,17.974,22406.234345892,1306.328340096
Argentina,2020-06-30,88.89,57012.967370352,2464.110982656,1252.748,54.144,79419.201716244,3770.439322752
Argentina,2020-07-31,90.74,142759.01432907602,5811.0312302639995,3136.849,127.686,222178.21604532003,9581.470553015999
Argentina,2020-08-31,87.96,241295.919889296,8312.051085684,5302.004,182.641,463474.13593461603,17893.521638699996
Argentina,2020-09-30,87.96,339191.038860468,10415.0376474,7453.057,228.85,802665.174795084,28308.559286099997
Argentina,2020-10-31,81.94,409334.00776676397,10393.966367388,8994.311,228.387,1211999.182561848,38702.525653487995
Argentina,2020-11-30,79.17,257432.01485641202,5529.95946924,5656.563,121.51,1469431.1974182602,44232.485122727994
Argentina,2020-12-31,79.17,204887.97926156403,4039.086765324,4502.011,88.751,1674319.1766798242,48271.57188805199
Argentina,2021-01-31,79.17,319233.07790448004,5445.0372046560005,7014.52,119.644,1993552.2545843043,53716.60909270799
Argentina,2021-02-28,77.31,189401.043555984,3510.8484346560003,4161.716,77.144,2182953.2981402883,57227.45752736399
Argentina,2021-03-31,71.76,265418.075491284,4941.010366356,5832.041,108.569,2448371.3736315724,62168.46789371999
Argentina,2021-04-30,71.76,649166.99829108,12831.86340342,14264.17,281.955,3097538.3719226522,75000.33129713999
Argentina,2021-05-31,81.48,811081.8996259681,16997.059276548,17821.932,373.477,3908620.2715486204,91997.39057368798
Argentina,2021-06-30,75.0,659487.055892292,12821.077456632,14490.933,281.718,4568107.327440912,104818.46803031999
Argentina,2021-07-31,74.1,443137.93867586396,7212.066554604,9737.086,158.471,5011245.266116776,112030.53458492398
Argentina,2021-08-31,74.24,246193.012792992,3504.97760286,5409.608,77.015,5257438.278909768,115535.51218778398
Argentina,2021-09-30,73.41,67688.005498764,964.13621394,1487.311,21.185,5325126.284408532,116499.64840172399
Argentina,2021-10-31,40.64,27961.979964710405,227.04645540359996,614.4096000000001,4.988899999999999,5353088.264373243,116726.69485712759
Argentina,2021-11-30,38.82,36467.044885510804,265.43441369759995,801.2917,5.8324,5389555.309258753,116992.12927082519
Argentina,2021-12-31,36.52,308995.6643210326,681.7446535199999,6789.572940000001,14.979999999999999,5698550.973579786,117673.87392434519
Argentina,2022-01-31,27.15,2191399.1559499777,5359.18197843,48151.69314,117.7575,7889950.129529763,123033.05590277519
Argentina,2022-02-28,26.58,368985.1725385639,1544.1834974496,8107.72458,33.9304,8258935.302068327,124577.23940022479
Argentina,2022-03-31,19.87,102974.74559257369,198.18380792279999,2262.66782,4.354699999999999,8361910.0476609,124775.4232081476
Argentina,2022-04-30,19.08,35841.363489919924,154.7305505676,787.54358,3.3999,8397751.41115082,124930.1537587152
Argentina,2022-05-31,19.01,129841.24199724768,242.91135434999995,2853.00632,5.3374999999999995,8527592.653148068,125173.0651130652
Argentina,2022-06-30,18.98,112011.18814619159,126.69619098359998,2461.2259,2.7838999999999996,8639603.841294259,125299.76130404879
Argentina,2022-07-31,18.96,158370.72386955385,209.301980076,3479.8856600000004,4.599,8797974.565163814,125509.06328412479
Argentina,2022-08-31,14.41,96692.7416723309,239.40705940200002,2124.6331200000004,5.2605,8894667.306836145,125748.47034352679
Argentina,2022-09-30,14.4,24759.869017038003,130.1686287048,544.0495000000001,2.8602,8919427.175853183,125878.6389722316
Argentina,2022-10-31,14.39,8573.133802200722,65.81703056879999,188.37778000000003,1.4461999999999997,8928000.309655385,125944.45600280039
Argentina,2022-11-30,14.38,6865.030309561441,23.8292056464,150.84556,0.5236,8934865.339964947,125968.28520844679
Argentina,2022-12-31,14.38,134391.4451991444,69.3213255168,2952.9881,1.5232,9069256.785164092,126037.60653396358
Armenia,2020-01-31,,0.0,0.0,0.0,0.0,0.0,0.0
Armenia,2020-02-29,,0.0,0.0,0.0,0.0,0.0,0.0
Armenia,2020-03-31,,532.007171064,3.0001292879999997,191.337,1.079,532.007171064,3.0001292879999997
Armenia,2020-04-30,,1533.9975242879998,29.008664376,551.704,10.433,2066.0046953519995,32.008793663999995
Armenia,2020-05-31,,7215.997714224001,99.01816886399999,2595.242,35.611999999999995,9282.002409576002,131.02696252799998
Armenia,2020-06-30,,16260.005622960001,312.007885008,5847.93,112.214,25542.008032536003,443.03484753600003
Armenia,2020-07-31,,13008.010059311999,295.00529872799996,4678.346,106.099,38550.018091848004,738.040146264
Armenia,2020-08-31,,5231.002070592,140.994954648,1881.336,50.709,43781.02016244001,879.035100912
Armenia,2020-09-30,,6577.998950519999,80.002520856,2365.785,28.773,50359.019112960006,959.037621768
Armenia,2020-10-31,,39454.010709432,382.011828552,14189.681,137.391,89813.02982239201,1341.04945032
Armenia,2020-11-30,,45310.997124216,823.0030291680001,16296.153,295.994,135124.026946608,2164.0524794880002
Armenia,2020-12-31,,24285.001128888,659.0024491920001,8734.129,237.011,159409.028075496,2823.0549286800006
Armenia,2021-01-31,,7617.002947008,256.99902696,2739.464,92.43,167026.031022504,3080.0539556400004
Armenia,2021-02-28,,5031.995348136,112.005753576,1809.763,40.283,172058.02637064,3192.0597092160006
Armenia,2021-03-31,,20580.99813456,323.00465176800003,7401.98,116.169,192639.0245052,3515.064360984001
Armenia,2021-04-30,,23424.998358816,592.9940439119999,8424.828,213.271,216064.022864016,4108.058404896001
Armenia,2021-05-31,,6606.001084032,330.00031932,2375.856,118.685,222670.023948048,4438.058724216001
Armenia,2021-06-30,,2424.9969962160003,76.009763064,872.153,27.337,225095.02094426402,4514.068487280001
Armenia,2021-07-31,,5014.9983228,100.00801689600002,1803.65,35.968,230110.01926706402,4614.076504176001
Armenia,2021-08-31,,12024.999207960002,230.00620478399998,4324.805,82.722,242135.01847502403,4844.082708960002
Armenia,2021-09-30,,19561.991292696002,474.98803175999996,7035.493,170.82999999999998,261697.00976772004,5319.070740720002
Armenia,2021-10-31,,46628.993681184,1009.002703608,16770.172,362.889,308326.003448904,6328.073444328002
Armenia,2021-11-30,,30191.997113064,1239.0033474479999,10858.587,445.609,338518.000561968,7567.076791776001
Armenia,2021-12-31,,6412.001991648,405.00633199199996,2306.084,145.661,344930.002553616,7972.083123768001
Armenia,2022-01-31,,22864.997395656002,81.00627124799999,8223.423,29.134,367794.999949272,8053.089395016002
Armenia,2022-02-28,,52037.00337976801,408.00090033600003,18715.169,146.738,419832.00332904,8461.090295352002
Armenia,2022-03-31,,2686.998092304,152.000062824,966.382,54.667,422519.001421344,8613.090358176001
Armenia,2022-04-30,,348.001095048,9.003168336,125.159,3.238,422867.002516392,8622.093526512
Armenia,2022-05-31,,96.012478632,3.00290976,34.531,1.08,422963.01499502396,8625.096436272
Armenia,2022-06-30,,280.001871816,1.00096992,100.703,0.36,423243.01686683996,8626.097406192
Armenia,2022-07-31,,2122.00062096,7.0012284959999995,763.1800000000001,2.518,425365.0174878,8633.098634688
Armenia,2022-08-31,,9033.000020088,21.999094464,3248.7290000000003,7.911999999999999,434398.01750788797,8655.097729152
Armenia,2022-09-30,,7988.001325967999,22.004655408,2872.894,7.914,442386.018833856,8677.10238456
Armenia,2022-10-31,,2397.0004236480004,26.000193672,862.0840000000001,9.351,444783.01925750397,8703.102578232
Armenia,2022-11-30,,597.99611304,1.00096992,215.07,0.36,445381.015370544,8704.103548152
Armenia,2022-12-31,,239.001031704,5.997478104000001,85.95700000000001,2.157,445620.016402248,8710.101026256
Aruba,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aruba,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aruba,2020-03-31,85.19,49.999959776,0.0,469.664,0.0,49.999959776,0.0
Aruba,2020-04-30,85.19,49.999959776,1.9999387740000003,469.664,18.786,99.999919552,1.9999387740000003
Aruba,2020-05-31,57.41,0.9999693870000002,0.9999693870000002,9.393,9.393,100.99988893899999,2.9999081610000005
Aruba,2020-06-30,47.22,0.0,0.0,0.0,0.0,100.99988893899999,2.9999081610000005
Aruba,2020-07-31,47.22,18.00008772,0.0,169.07999999999998,0.0,118.99997665899998,2.9999081610000005
Aruba,2020-08-31,73.15,1728.999767328,4.999846935000001,16240.992,46.965,1847.9997439869999,7.999755096000001
Aruba,2020-09-30,58.33,2023.9999984259998,17.000011874000002,19012.014,159.686,3871.9997424129997,24.999766970000003
Aruba,2020-10-31,47.22,599.999943148,11.999845562,5635.972,112.718,4471.999685561,36.999612532
Aruba,2020-11-30,35.19,261.58011081480004,5.5998285672,2457.0972,52.6008,4733.5797963758,42.5994410992
Aruba,2020-12-31,31.48,477.2399687473401,2.7999888049,4482.852260000001,26.301099999999998,5210.819765123139,45.3994299041
Aruba,2021-01-31,46.3,1485.0001041469998,8.999830942000001,13949.033,84.53800000000001,6695.819869270139,54.399260846100006
Aruba,2021-02-28,56.48,946.000103409,13.000027867,8886.051,122.113,7641.819972679139,67.3992887131
Aruba,2021-03-31,67.59,1489.9997381639998,10.999982634,13995.996,103.326,9131.81971084314,78.39927134710001
Aruba,2021-04-30,60.19,1290.999868447,15.999936028,12126.733,150.292,10422.819579290139,94.39920737510002
Aruba,2021-05-31,48.15,372.000003077,8.999937401,3494.303,84.539,10794.81958236714,103.39914477610002
Aruba,2021-06-30,33.33,143.49988455712,0.0,1347.93568,0.0,10938.31946692426,103.39914477610002
Aruba,2021-07-31,28.7,370.63991483070004,1.3999571418,3481.5273000000007,13.1502,11308.959381754961,104.79910191790002
Aruba,2021-08-31,50.93,2880.999951999,28.000100966999998,27062.061,263.013,14189.95933375396,132.7992028849
Aruba,2021-09-30,34.26,806.0599416643801,20.2999747265,7571.552820000001,190.6835,14996.01927541834,153.09917761140002
Aruba,2021-10-31,34.26,399.3398219050201,3.4998928545000005,3751.1137800000006,32.8755,15395.35909732336,156.5990704659
Aruba,2021-11-30,34.26,362.4399912645401,2.0999357126999993,3404.503060000001,19.725299999999997,15757.7990885879,158.6990061786
Aruba,2021-12-31,34.26,2211.5400401168604,4.8999245176,20773.631540000002,46.0264,17969.33912870476,163.5989306962
Aruba,2022-01-31,30.56,11231.53994201042,8.400040935999998,105501.08438,78.904,29200.87907071518,171.9989716322
Aruba,2022-02-28,28.7,768.3398742374201,12.5999868827,7217.2373800000005,118.3553,29969.218944952598,184.5989585149
Aruba,2022-03-31,25.93,255.01987515418003,0.6999785709,2395.4750200000003,6.5751,30224.238820106777,185.2989370858
Aruba,2022-04-30,25.93,596.1399080132201,0.0,5599.713580000001,0.0,30820.37872812,185.2989370858
Aruba,2022-05-31,25.93,1534.21999837558,0.6999785709,14411.369620000001,6.5751,32354.598726495577,185.99891565669998
Aruba,2022-06-30,25.93,3406.28004272446,5.600052131099999,31996.16794,52.60289999999999,35760.878769220035,191.59896778779998
Aruba,2022-07-31,25.93,1116.83994306166,2.1000102339999995,10490.79874,19.726,36877.7187122817,193.69897802179997
Aruba,2022-08-31,25.93,629.75992636072,2.1000102339999995,5915.51608,19.726,37507.47863864242,195.79898825579997
Aruba,2022-09-30,25.93,243.53996470228,2.1000102339999995,2287.6409200000003,19.726,37751.018603344695,197.89899848979996
Aruba,2022-10-31,25.93,154.98005689816,1.3999571418,1455.7722400000002,13.1502,37905.998660242854,199.29895563159997
Aruba,2022-11-30,25.93,251.73997556482,2.7999142836,2364.66598,26.3004,38157.73863580768,202.09886991519997
Aruba,2022-12-31,25.93,179.58000218940003,30.8000258965,1686.8466000000003,289.3135,38337.31863799708,232.89889581169996
Asia,2020-01-31,,9820.4774096,203.01948491,2.08,0.043,9820.4774096,203.01948491
Asia,2020-02-29,,73478.88938731,2677.02437079,15.563,0.567,83299.36679691,2880.0438556999998
Asia,2020-03-31,,86467.41503818,4003.73309776,18.314,0.848,169766.78183509002,6883.776953459999
Asia,2020-04-30,,334410.86271372996,11340.76285474,70.829,2.402,504177.64454882,18224.5398082
Asia,2020-05-31,,601608.11177214,12001.756526539999,127.422,2.542,1105785.75632096,30226.29633474
Asia,2020-06-30,,1150232.85936614,25537.962648329998,243.622,5.409,2256018.6156871,55764.25898307
Asia,2020-07-31,,1925653.97852146,38238.48391363,407.858,8.099,4181672.59420856,94002.7428967
Asia,2020-08-31,,2995160.6250273404,46160.96520849,634.3820000000001,9.777,7176833.219235901,140163.70810519002
Asia,2020-09-30,,3712159.34636228,51859.67493608,786.244,10.984,10888992.56559818,192023.38304127002
Asia,2020-10-31,,3274605.1425475297,48866.3178795,693.569,10.35,14163597.70814571,240889.70092077
Asia,2020-11-30,,3177443.7941762996,48951.302780160004,672.99,10.368,17341041.50232201,289841.00370093
Asia,2020-12-31,,3161358.04103471,46094.86584131,669.583,9.763,20502399.54335672,335935.86954224
